eco,name,urlName,pgn,mdx
A06,Zukertort Opening: Pachman Gambit,zukertort-opening-pachman-gambit,1. Nf3 d5 2. e3 c5 3. c4 dxc4 4. b3,
A06,Zukertort Opening: Regina-Nu Gambit,zukertort-opening-regina-nu-gambit,1. Nf3 d5 2. b3 c5 3. c4 dxc4 4. Nc3,
A06,Zukertort Opening: Reversed Mexican Defense,zukertort-opening-reversed-mexican-defense,1. Nf3 d5 2. Nc3,
A06,Zukertort Opening: Santasiere's Folly,zukertort-opening-santasieres-folly,1. b4 d5 2. Nf3,
A06,Zukertort Opening: Tennison Gambit,zukertort-opening-tennison-gambit,1. e4 d5 2. Nf3,
A06,"Zukertort Opening: Tennison Gambit, Brigg's Trap",zukertort-opening-tennison-gambit-briggs-trap,1. e4 d5 2. Nf3 dxe4 3. Ng5 Nf6 4. Nc3 Bf5 5. Qe2 Qd4,
A06,Zukertort Opening: The Potato,zukertort-opening-the-potato,1. Nf3 d5 2. a4,
A07,Hungarian Opening: Wiedenhagen-Beta Gambit,hungarian-opening-wiedenhagen-beta-gambit,1. g3 d5 2. Nf3 g5,
A07,King's Indian Attack,kings-indian-attack,1. Nf3 d5 2. g3,
A07,King's Indian Attack: Double Fianchetto,kings-indian-attack-double-fianchetto,1. Nf3 d5 2. g3 g6,
A07,King's Indian Attack: Keres Variation,kings-indian-attack-keres-variation,1. Nf3 d5 2. g3 Bg4,
A07,King's Indian Attack: Keres Variation,kings-indian-attack-keres-variation,1. Nf3 d5 2. g3 Bg4 3. Bg2 Nd7,
A07,King's Indian Attack: Omega-Delta Gambit,kings-indian-attack-omega-delta-gambit,1. Nf3 d5 2. g3 e5,
A07,King's Indian Attack: Pachman System,kings-indian-attack-pachman-system,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7 4. O-O e5 5. d3 Ne7,
A07,King's Indian Attack: Sicilian Variation,kings-indian-attack-sicilian-variation,1. Nf3 d5 2. g3 c5,
A07,King's Indian Attack: Yugoslav Variation,kings-indian-attack-yugoslav-variation,1. Nf3 Nf6 2. g3 d5 3. Bg2 c6 4. O-O Bg4,
A08,King's Indian Attack: French Variation,kings-indian-attack-french-variation,1. Nf3 d5 2. g3 c5 3. Bg2 Nc6,
A08,King's Indian Attack: Sicilian Variation,kings-indian-attack-sicilian-variation,1. e4 e6 2. d3 d5 3. Nd2 Nf6 4. Ngf3 c5 5. g3 Nc6 6. Bg2 Be7 7. O-O O-O 8. Re1,
A08,King's Indian Attack: Sicilian Variation,kings-indian-attack-sicilian-variation,1. Nf3 d5 2. g3 c5 3. Bg2,
A08,King's Indian Attack: Sicilian Variation,kings-indian-attack-sicilian-variation,1. Nf3 d5 2. g3 c5 3. Bg2 Nf6 4. O-O e6 5. d3,
A08,Zukertort Opening: Reversed Grünfeld,zukertort-opening-reversed-grunfeld,1. Nf3 d5 2. g3 c5 3. Bg2 Nc6 4. d4,
A08,Zukertort Opening: Reversed Grünfeld,zukertort-opening-reversed-grunfeld,1. Nf3 d5 2. g3 c5 3. Bg2 Nc6 4. d4 Nf6,
A08,Zukertort Opening: Reversed Grünfeld,zukertort-opening-reversed-grunfeld,1. Nf3 d5 2. g3 c5 3. Bg2 Nc6 4. d4 Nf6 5. O-O,
A08,Zukertort Opening: Reversed Grünfeld,zukertort-opening-reversed-grunfeld,1. Nf3 d5 2. g3 c5 3. Bg2 Nc6 4. d4 e6 5. O-O,
A09,Réti Opening,reti-opening,1. Nf3 d5 2. c4,
A09,Réti Opening: Advance Variation,reti-opening-advance-variation,1. Nf3 d5 2. c4 d4,
A09,"Réti Opening: Advance Variation, Michel Gambit",reti-opening-advance-variation-michel-gambit,1. Nf3 d5 2. c4 d4 3. b4 c5,
A09,Réti Opening: Penguin Variation,reti-opening-penguin-variation,1. Nf3 d5 2. c4 d4 3. Rg1,
A09,Réti Opening: Reversed Blumenfeld Gambit,reti-opening-reversed-blumenfeld-gambit,1. Nf3 d5 2. c4 d4 3. e3 c5 4. b4,
A09,Réti Opening: Réti Accepted,reti-opening-reti-accepted,1. Nf3 d5 2. c4 dxc4,
A09,"Réti Opening: Réti Gambit, Keres Variation",reti-opening-reti-gambit-keres-variation,1. Nf3 d5 2. c4 dxc4 3. e3 Be6,
A09,Réti Opening: Zilbermints Gambit,reti-opening-zilbermints-gambit,1. Nf3 d5 2. c4 b5,
A10,English Opening,english-opening,1. c4,
A10,English Opening: Achilles-Omega Gambit,english-opening-achilles-omega-gambit,1. c4 Nf6 2. e4,
A10,English Opening: Adorjan Defense,english-opening-adorjan-defense,1. c4 g6 2. e4 e5,
A10,English Opening: Anglo-Dutch Defense,english-opening-anglo-dutch-defense,1. c4 f5,
A10,"English Opening: Anglo-Dutch Defense, Hickmann Gambit",english-opening-anglo-dutch-defense-hickmann-gambit,1. c4 f5 2. e4,
A10,"English Opening: Anglo-Dutch Variation, Chabanon Gambit",english-opening-anglo-dutch-variation-chabanon-gambit,1. c4 f5 2. Nf3 d6 3. e4,
A10,"English Opening: Anglo-Dutch Variation, Ferenc Gambit",english-opening-anglo-dutch-variation-ferenc-gambit,1. c4 f5 2. Nc3 Nf6 3. e4,
A10,English Opening: Anglo-Lithuanian Variation,english-opening-anglo-lithuanian-variation,1. c4 Nc6,
A10,English Opening: Anglo-Scandinavian Defense,english-opening-anglo-scandinavian-defense,1. c4 d5,
A10,"English Opening: Anglo-Scandinavian Defense, Löhn Gambit",english-opening-anglo-scandinavian-defense-lohn-gambit,1. c4 d5 2. cxd5 e6,
A10,"English Opening: Anglo-Scandinavian Defense, Malvinas Variation",english-opening-anglo-scandinavian-defense-malvinas-variation,1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qa5,
A10,"English Opening: Anglo-Scandinavian Defense, Schulz Gambit",english-opening-anglo-scandinavian-defense-schulz-gambit,1. c4 d5 2. cxd5 Nf6,
A10,English Opening: Great Snake Variation,english-opening-great-snake-variation,1. c4 g6,
A10,English Opening: Jaenisch Gambit,english-opening-jaenisch-gambit,1. c4 b5,
A10,"English Opening: King's English Variation, Botvinnik System, Prickly Pawn Pass System",english-opening-kings-english-variation-botvinnik-system-prickly-pawn-pass-system,1. c4 g6 2. Nc3 Bg7 3. g3 Nf6 4. Bg2 O-O 5. e4 d6 6. Nge2 e5 7. O-O c6 8. d3 a6,
A10,English Opening: Myers Defense,english-opening-myers-defense,1. c4 g5,
A10,English Opening: Myers Gambit,english-opening-myers-gambit,1. c4 g5 2. d4 Bg7,
A10,English Opening: Porcupine Variation,english-opening-porcupine-variation,1. c4 f5 2. Nc3 Nf6 3. e4 fxe4 4. g4,
A10,English Opening: Wade Gambit,english-opening-wade-gambit,1. c4 f5 2. g4,
A10,English Opening: Zilbermints Gambit,english-opening-zilbermints-gambit,1. c4 g5 2. d4 e5,
A11,English Opening: Caro-Kann Defensive System,english-opening-caro-kann-defensive-system,1. c4 c6,
A12,"Réti Opening: Anglo-Slav Variation, Bled Variation",reti-opening-anglo-slav-variation-bled-variation,1. Nf3 d5 2. b3 Nf6 3. Bb2 g6 4. c4 c6,
A12,"Réti Opening: Anglo-Slav Variation, Bogoljubow Variation",reti-opening-anglo-slav-variation-bogoljubow-variation,1. Nf3 d5 2. c4 c6 3. b3,
A12,"Réti Opening: Anglo-Slav Variation, Bogoljubow Variation",reti-opening-anglo-slav-variation-bogoljubow-variation,1. Nf3 d5 2. c4 c6 3. b3 Bg4,
A12,"Réti Opening: Anglo-Slav Variation, Bogoljubow Variation",reti-opening-anglo-slav-variation-bogoljubow-variation,1. Nf3 Nf6 2. c4 c6 3. b3 d5 4. Bb2,
A12,"Réti Opening: Anglo-Slav Variation, Capablanca Variation",reti-opening-anglo-slav-variation-capablanca-variation,1. c4 Nf6 2. Nf3 c6 3. b3 d5 4. Bb2 Bg4,
A12,"Réti Opening: Anglo-Slav Variation, London Defensive System",reti-opening-anglo-slav-variation-london-defensive-system,1. c4 Nf6 2. g3 c6 3. Nf3 d5 4. b3 Bf5,
A12,"Réti Opening: Anglo-Slav Variation, New York System",reti-opening-anglo-slav-variation-new-york-system,1. Nf3 Nf6 2. c4 c6 3. b3 d5 4. Bb2 Bf5,
A12,"Réti Opening: Anglo-Slav Variation, Torre System",reti-opening-anglo-slav-variation-torre-system,1. c4 Nf6 2. g3 c6 3. Nf3 d5 4. b3 Bg4,
A13,English Opening: Agincourt Defense,english-opening-agincourt-defense,1. c4 e6,
A13,English Opening: Agincourt Defense,english-opening-agincourt-defense,1. c4 e6 2. Nf3,
A13,English Opening: Agincourt Defense,english-opening-agincourt-defense,1. c4 e6 2. Nf3 d5,
A13,"English Opening: Agincourt Defense, Bogoljubow Defense",english-opening-agincourt-defense-bogoljubow-defense,1. c4 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 Bd6,
A13,"English Opening: Agincourt Defense, Catalan Defense",english-opening-agincourt-defense-catalan-defense,1. c4 e6 2. Nf3 d5 3. g3 b6 4. Bg2 Bb7 5. O-O,
A13,"English Opening: Agincourt Defense, Catalan Defense",english-opening-agincourt-defense-catalan-defense,1. c4 e6 2. Nf3 d5 3. g3 c5,
A13,"English Opening: Agincourt Defense, Catalan Defense Accepted",english-opening-agincourt-defense-catalan-defense-accepted,1. c4 e6 2. Nf3 Nf6 3. g3 d5 4. Bg2 dxc4,
A13,"English Opening: Agincourt Defense, Catalan Defense, Semi-Slav Defense",english-opening-agincourt-defense-catalan-defense-semi-slav-defense,1. c4 e6 2. Nf3 Nf6 3. g3 d5 4. Bg2 c6,
A13,"English Opening: Agincourt Defense, Kurajica Defense",english-opening-agincourt-defense-kurajica-defense,1. c4 e6 2. Nf3 d5 3. g3 c6,
A13,"English Opening: Agincourt Defense, Tarrasch Defense",english-opening-agincourt-defense-tarrasch-defense,1. c4 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 c5 5. b3 Nc6 6. O-O Be7,
A13,"English Opening: Agincourt Defense, Wimpy System",english-opening-agincourt-defense-wimpy-system,1. c4 e6 2. Nf3 Nf6 3. b3 d5 4. Bb2 c5 5. e3,
A13,English Opening: Neo-Catalan,english-opening-neo-catalan,1. c4 e6 2. Nf3 d5 3. g3 Nf6,
A13,English Opening: Neo-Catalan Declined,english-opening-neo-catalan-declined,1. c4 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 Be7,
A13,English Opening: Romanishin Gambit,english-opening-romanishin-gambit,1. c4 Nf6 2. Nf3 e6 3. g3 a6 4. Bg2 b5,
A14,"English Opening: Agincourt Defense, Keres Defense",english-opening-agincourt-defense-keres-defense,1. c4 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 Be7 5. O-O c5 6. cxd5 Nxd5 7. Nc3 Nc6,
A14,"English Opening: Agincourt Defense, Neo-Catalan Declined",english-opening-agincourt-defense-neo-catalan-declined,1. c4 e6 2. Nf3 d5 3. g3 Nf6 4. Bg2 Be7 5. O-O,
A14,"Réti Opening: Anglo-Slav Variation, Bogoljubow Variation, Stonewall Line",reti-opening-anglo-slav-variation-bogoljubow-variation-stonewall-line,1. Nf3 d5 2. c4 e6 3. g3 Nf6 4. Bg2 Be7 5. O-O O-O 6. b3 c6 7. Bb2,
A15,English Opening: Anglo-Indian Defense,english-opening-anglo-indian-defense,1. c4 Nf6,
A15,"English Opening: Anglo-Indian Defense, Anti-Anti-Grünfeld",english-opening-anglo-indian-defense-anti-anti-grunfeld,1. c4 Nf6 2. Nc3 g6 3. Nf3 Bg7 4. e4,
A15,"English Opening: Anglo-Indian Defense, Grünfeld Formation",english-opening-anglo-indian-defense-grunfeld-formation,1. c4 Nf6 2. Nf3 g6 3. g3 d5,
A15,"English Opening: Anglo-Indian Defense, King's Indian Formation",english-opening-anglo-indian-defense-kings-indian-formation,1. c4 Nf6 2. Nf3 g6,
A15,"English Opening: Anglo-Indian Defense, King's Indian Formation, Double Fianchetto",english-opening-anglo-indian-defense-kings-indian-formation-double-fianchetto,1. c4 Nf6 2. Nf3 g6 3. g3 b6 4. Bg2 Bb7,
A15,"English Opening: Anglo-Indian Defense, King's Knight Variation",english-opening-anglo-indian-defense-kings-knight-variation,1. c4 Nf6 2. Nf3,
A15,"English Opening: Anglo-Indian Defense, Old Indian Formation",english-opening-anglo-indian-defense-old-indian-formation,1. c4 Nf6 2. Nf3 d6,
A15,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",english-opening-anglo-indian-defense-queens-indian-formation,1. c4 Nf6 2. Nf3 b6,
A15,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",english-opening-anglo-indian-defense-queens-indian-formation,1. c4 e6 2. Nf3 Nf6 3. g3 b6 4. Bg2 Bb7,
A15,"English Opening: Anglo-Indian Defense, Romanishin Variation",english-opening-anglo-indian-defense-romanishin-variation,1. c4 e6 2. Nf3 Nf6 3. g3 a6,
A15,"English Opening: Anglo-Indian Defense, Scandinavian Defense",english-opening-anglo-indian-defense-scandinavian-defense,1. c4 Nf6 2. Nf3 d5,
A15,"English Opening: Anglo-Indian Defense, Scandinavian Defense, Exchange Variation",english-opening-anglo-indian-defense-scandinavian-defense-exchange-variation,1. c4 Nf6 2. Nf3 d5 3. cxd5 Nxd5,
A15,"English Opening: Anglo-Indian Defense, Slav Formation",english-opening-anglo-indian-defense-slav-formation,1. c4 Nf6 2. Nf3 g6 3. g3 c6,
A15,English Orangutan,english-orangutan,1. c4 Nf6 2. b4,
A16,English Opening: Anglo-Grünfeld Defense,english-opening-anglo-grunfeld-defense,1. c4 Nf6 2. Nc3 d5,
A16,"English Opening: Anglo-Grünfeld Defense, Korchnoi Variation",english-opening-anglo-grunfeld-defense-korchnoi-variation,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. Nf3 g6 5. g3 Bg7 6. Bg2 e5,
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",english-opening-anglo-indian-defense-anglo-grunfeld-variation,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. Nf3,
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",english-opening-anglo-indian-defense-anglo-grunfeld-variation,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. Nf3 g6,
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",english-opening-anglo-indian-defense-anglo-grunfeld-variation,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 g6 5. Bg2 Nb6,
A16,"English Opening: Anglo-Indian Defense, Anglo-Grünfeld Variation",english-opening-anglo-indian-defense-anglo-grunfeld-variation,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. g3 g6 5. Bg2 Nxc3,
A16,"English Opening: Anglo-Indian Defense, Queen's Knight Variation",english-opening-anglo-indian-defense-queens-knight-variation,1. c4 Nf6 2. Nc3,
A17,English Opening: Anglo-Indian Defense,english-opening-anglo-indian-defense,1. c4 Nf6 2. Nc3 d5 3. cxd5 Nxd5 4. Nf3 c5 5. e3 e6,
A17,"English Opening: Anglo-Indian Defense, Hedgehog System",english-opening-anglo-indian-defense-hedgehog-system,1. c4 Nf6 2. Nc3 e6,
A17,"English Opening: Anglo-Indian Defense, Nimzo-English",english-opening-anglo-indian-defense-nimzo-english,1. c4 Nf6 2. Nc3 e6 3. Nf3 Bb4,
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Formation",english-opening-anglo-indian-defense-queens-indian-formation,1. c4 e6 2. Nc3 Nf6 3. Nf3 b6,
A17,"English Opening: Anglo-Indian Defense, Queen's Indian Variation",english-opening-anglo-indian-defense-queens-indian-variation,1. c4 e6 2. Nc3 Nf6 3. Nf3 b6 4. e4 Bb7 5. Bd3,
A17,"English Opening: Anglo-Indian Defense, Zvjaginsev-Krasenkow Attack",english-opening-anglo-indian-defense-zvjaginsev-krasenkow-attack,1. c4 e6 2. Nc3 Nf6 3. Nf3 Bb4 4. g4,
A18,English Opening: Mikenas-Carls Variation,english-opening-mikenas-carls-variation,1. c4 e6 2. Nc3 Nf6 3. e4,
A18,English Opening: Mikenas-Carls Variation,english-opening-mikenas-carls-variation,1. c4 e6 2. Nc3 Nf6 3. e4 Nc6,
A18,English Opening: Mikenas-Carls Variation,english-opening-mikenas-carls-variation,1. c4 e6 2. Nc3 Nf6 3. e4 d5 4. e5,
A19,"English Opening: Anglo-Indian Defense, Flohr-Mikenas-Carls Variation, Nei Gambit",english-opening-anglo-indian-defense-flohr-mikenas-carls-variation-nei-gambit,1. c4 e6 2. Nc3 Nf6 3. e4 c5 4. e5 Ng8,
A19,"English Opening: Mikenas-Carls, Sicilian",english-opening-mikenas-carls-sicilian,1. c4 e6 2. Nc3 Nf6 3. e4 c5,
A20,English Opening: Drill Variation,english-opening-drill-variation,1. c4 e5 2. g3 h5,
A20,English Opening: King's English Variation,english-opening-kings-english-variation,1. c4 e5,
A20,"English Opening: King's English Variation, Kahiko-Hula Gambit",english-opening-kings-english-variation-kahiko-hula-gambit,1. c4 e5 2. e3 Nf6 3. f4 exf4 4. Nf3,
A20,"English Opening: King's English Variation, Nimzowitsch Variation",english-opening-kings-english-variation-nimzowitsch-variation,1. c4 e5 2. Nf3,
A20,"English Opening: King's English Variation, Nimzowitsch-Flohr Variation",english-opening-kings-english-variation-nimzowitsch-flohr-variation,1. c4 e5 2. Nf3 e4,
A21,English Opening: King's English Variation,english-opening-kings-english-variation,1. c4 e5 2. Nc3 d6 3. Nf3,
A21,"English Opening: King's English Variation, Keres Defense",english-opening-kings-english-variation-keres-defense,1. c4 e5 2. Nc3 d6 3. g3 c6,
A21,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",english-opening-kings-english-variation-kramnik-shirov-counterattack,1. c4 e5 2. Nc3 Bb4,
A21,"English Opening: King's English Variation, Reversed Sicilian",english-opening-kings-english-variation-reversed-sicilian,1. c4 e5 2. Nc3,
A21,"English Opening: King's English Variation, Smyslov Defense",english-opening-kings-english-variation-smyslov-defense,1. c4 e5 2. Nc3 d6 3. Nf3 Bg4,
A21,"English Opening: King's English Variation, Troger Defense",english-opening-kings-english-variation-troger-defense,1. c4 e5 2. Nc3 Nc6 3. g3 d6 4. Bg2 Be6,
A22,English Opening: Carls-Bremen System,english-opening-carls-bremen-system,1. c4 e5 2. Nc3 Nf6 3. g3,
A22,"English Opening: King's English Variation, Adhiban Gambit",english-opening-kings-english-variation-adhiban-gambit,1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 c6,
A22,"English Opening: King's English Variation, Bellon Gambit",english-opening-kings-english-variation-bellon-gambit,1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 b5,
A22,"English Opening: King's English Variation, Two Knights Variation",english-opening-kings-english-variation-two-knights-variation,1. c4 e5 2. Nc3 Nf6,
A22,"English Opening: King's English Variation, Two Knights Variation, Reversed Dragon",english-opening-kings-english-variation-two-knights-variation-reversed-dragon,1. c4 e5 2. Nc3 Nf6 3. g3 d5,
A22,"English Opening: King's English Variation, Two Knights Variation, Smyslov System",english-opening-kings-english-variation-two-knights-variation-smyslov-system,1. c4 e5 2. Nc3 Nf6 3. g3 Bb4,
A22,"English Opening: King's English, Erbenheimer Gambit",english-opening-kings-english-erbenheimer-gambit,1. c4 e5 2. Nc3 Nf6 3. Nf3 e4 4. Ng5 Ng4,
A22,"English Opening: King's English, Mazedonisch",english-opening-kings-english-mazedonisch,1. c4 e5 2. Nc3 Nf6 3. f4,
A23,"English Opening: King's English Variation, Two Knights Variation, Keres Variation",english-opening-kings-english-variation-two-knights-variation-keres-variation,1. c4 e5 2. Nc3 Nf6 3. g3 c6,
A23,"English Opening: King's English Variation, Two Knights Variation, Keres Variation",english-opening-kings-english-variation-two-knights-variation-keres-variation,1. c4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 c6,
A24,"English Opening: King's English Variation, Two Knights Variation, Fianchetto Line",english-opening-kings-english-variation-two-knights-variation-fianchetto-line,1. c4 e5 2. Nc3 Nf6 3. g3 g6,
A25,"English Opening: Closed, Taimanov Variation",english-opening-closed-taimanov-variation,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Rb1 Nh6 5. Bg2 Bg7,
A25,"English Opening: Closed, Taimanov Variation",english-opening-closed-taimanov-variation,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e3 d6 6. Nge2 Nh6,
A25,"English Opening: King's English Variation, Bremen-Hort Variation",english-opening-kings-english-variation-bremen-hort-variation,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. e3 d6 6. Nge2 Be6,
A25,"English Opening: King's English Variation, Closed System",english-opening-kings-english-variation-closed-system,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3,
A25,"English Opening: King's English Variation, Hungarian Attack",english-opening-kings-english-variation-hungarian-attack,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. Rb1,
A25,"English Opening: King's English Variation, Reversed Closed Sicilian",english-opening-kings-english-variation-reversed-closed-sicilian,1. c4 e5 2. Nc3 Nc6,
A25,"English Opening: King's English Variation, Taimanov Variation",english-opening-kings-english-variation-taimanov-variation,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7,
A26,"English Opening: King's English Variation, Botvinnik System",english-opening-kings-english-variation-botvinnik-system,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6 6. e4,
A26,"English Opening: King's English Variation, Closed System, Full Symmetry",english-opening-kings-english-variation-closed-system-full-symmetry,1. c4 e5 2. Nc3 Nc6 3. g3 g6 4. Bg2 Bg7 5. d3 d6,
A27,"English Opening: King's English Variation, Three Knights System",english-opening-kings-english-variation-three-knights-system,1. c4 e5 2. Nc3 Nc6 3. Nf3,
A28,"English Opening: Four Knights System, Nimzowitsch Variation",english-opening-four-knights-system-nimzowitsch-variation,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e4,
A28,"English Opening: King's English Variation, Four Knights Variation",english-opening-kings-english-variation-four-knights-variation,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6,
A28,"English Opening: King's English Variation, Four Knights Variation",english-opening-kings-english-variation-four-knights-variation,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 exd4 5. Nxd4 Bb4 6. Bg5 h6 7. Bh4 Bxc3+ 8. bxc3 Ne5,
A28,"English Opening: King's English Variation, Four Knights Variation, Bradley Beach Variation",english-opening-kings-english-variation-four-knights-variation-bradley-beach-variation,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d4 e4,
A28,"English Opening: King's English Variation, Four Knights Variation, Flexible Line",english-opening-kings-english-variation-four-knights-variation-flexible-line,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. d3,
A28,"English Opening: King's English Variation, Four Knights Variation, Korchnoi Line",english-opening-kings-english-variation-four-knights-variation-korchnoi-line,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. a3,
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",english-opening-kings-english-variation-four-knights-variation-quiet-line,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3,
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",english-opening-kings-english-variation-four-knights-variation-quiet-line,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 Bxc3,
A28,"English Opening: King's English Variation, Four Knights Variation, Quiet Line",english-opening-kings-english-variation-four-knights-variation-quiet-line,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. e3 Bb4 5. Qc2 O-O 6. Nd5 Re8 7. Qf5,
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",english-opening-kings-english-variation-four-knights-variation-fianchetto-line,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6 4. g3,
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",english-opening-kings-english-variation-four-knights-variation-fianchetto-line,1. c4 e5 2. g3 Nf6 3. Bg2 d5 4. cxd5 Nxd5 5. Nf3 Nc6,
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",english-opening-kings-english-variation-four-knights-variation-fianchetto-line,1. c4 e5 2. g3 Nf6 3. Bg2 d5 4. cxd5 Nxd5 5. Nf3 Nc6 6. d3,
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",english-opening-kings-english-variation-four-knights-variation-fianchetto-line,1. c4 e5 2. g3 Nf6 3. Bg2 d5 4. cxd5 Nxd5 5. Nf3 Nc6 6. d3 Be7 7. O-O O-O,
A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line, Delayed .. Nc6",english-opening-kings-english-variation-four-knights-variation-fianchetto-line-delayed--nc6,1. c4 e5 2. Nc3 Nf6 3. g3 Bb4 4. Bg2 O-O 5. Nf3 Re8 6. O-O e4 7. Nd4 Nc6,
